"Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight","duration","time","hour","month","year","isRushHour","DescriptionLen","road_closed","slow","caution","interstate","wy","isHighRiskState","isWeekend","isLargeCity","isCovidYears"
"SEVERE","2020-06-12T17:34:07Z","2020-06-12T18:34:07Z",32.67653,-97.04817,32.67653,-97.04817,0,"at great southwest pky/exit 454 - accident.","I-20 E","R","Grand Prairie","Tarrant","TX","75052","US","US/Central","KGPM","2020-06-12T18:50:00Z",88,88,29,29.53,10,"E",8,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",3600,2020-06-12 17:34:07,17,6,2020,TRUE,43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2019-09-25T17:45:46Z","2019-09-25T18:15:04Z",32.76101,-117.16739,32.764125,-117.158695,0.549,"at ca-163 - accident.","I-8 E","R","San Diego","San Diego","CA","92108","US","US/Pacific","KMYF","2019-09-25T17:53:00Z",72,72,73,29.39,10,"SSW",12,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2019-09-25 17:45:46,17,9,2019,TRUE,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2018-12-03T15:39:08Z","2018-12-03T16:08:27Z",28.95509,-80.95298,28.827647,-80.910424,9.174,"between sr-442/exit 244 and cr-5a/exit 231 - accident. in the left lane.","I-95 S","R","New Smyrna Beach","Volusia","FL","32168","US","US/Eastern","KEVB","2018-12-03T15:50:00Z",73.4,63,94,29.92,6,"WSW",6.9,"Mostly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2018-12-03 15:39:08,15,12,2018,FALSE,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2018-09-14T14:21:25Z","2018-09-14T14:50:47Z",33.78337,-84.49543,33.78967,-84.49061,0.516,"at us-78/us-278/exit 12 - accident.","I-285 N","R","Atlanta","Fulton","GA","30318","US","US/Eastern","KFTY","2018-09-14T13:53:00Z",91,63,53,29.92,10,"North",9.2,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2018-09-14 14:21:25,14,9,2018,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2019-04-02T18:07:35Z","2019-04-02T18:35:52Z",42.49161,-83.29183,42.48551,-83.27652,0.887,"closed between i-696/walter p reuther fwy and exit 8 - road closed due to accident.","Northwestern Hwy S","R","Southfield","Oakland","MI","48034","US","US/Eastern","KVLL","2019-04-02T18:15:00Z",54,54,30,29.17,10,"SSW",13,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1680,2019-04-02 18:07:35,18,4,2019,TRUE,83,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,TRUE
"SEVERE","2020-04-13T19:52:08Z","2020-04-13T21:52:06Z",38.72782,-104.73573,38.72874,-104.73664,0.08,"at co-83/academy blvd/exit 135 - accident.","I-25 N","R","Fountain","El Paso","CO","80817","US","US/Mountain","KFCS","2020-04-13T19:53:00Z",21,8,93,24.24,1,"N",15,"Light Snow",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Day","Day","Day",7200,2020-04-13 19:52:08,19,4,2020,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2018-06-05T09:29:02Z","2018-06-05T15:29:02Z",27.95628,-82.49739,27.95621,-82.50145,0.248,"at himes ave/exit 41 - accident.","I-275 S","R","Tampa","Hillsborough","FL","33607","US","US/Eastern","KTPA","2018-06-05T09:53:00Z",84.9,63,67,29.96,9,"West",6.9,"Scattered Clouds",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2018-06-05 09:29:02,9,6,2018,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2019-04-22T01:54:31Z","2019-04-22T02:22:01Z",28.5356,-81.39749,28.53526,-81.39999,0.154,"ramp closed to exit 9 - road closed due to accident.","Long St","L","Orlando","Orange","FL","32805","US","US/Eastern","KORL","2019-04-22T01:53:00Z",62,62,58,30.05,10,"CALM",0,"Fair",FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Night","Night","Night","Night",1680,2019-04-22 01:54:31,1,4,2019,FALSE,52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2018-09-10T12:28:07Z","2018-09-10T12:57:28Z",33.95614,-118.10918,33.95952,-118.11387,0.356,"at ca-19/lakewood blvd/exit 125 - accident. in the left lane.","I-5 N","R","Downey","Los Angeles","CA","90240","US","US/Pacific","KCQT","2018-09-10T12:47:00Z",81,63,54,29.85,10,"Variable",4.6,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2018-09-10 12:28:07,12,9,2018,FALSE,61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2019-01-23T19:38:41Z","2019-01-23T20:08:07Z",42.86692,-87.9373,42.87179,-87.93427,0.37,"ramp to wi-100/w ryan rd - accident. right lane blocked.","I-41 N","R","Oak Creek","Milwaukee","WI","53154","US","US/Central","KMKE","2019-01-23T19:52:00Z",21.9,8.7,68,29.84,10,"WNW",15,"Scattered Clouds",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1800,2019-01-23 19:38:41,19,1,2019,FALSE,56,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2020-04-21T13:42:58Z","2020-04-21T14:12:58Z",41.81021,-87.96862,41.81021,-87.96862,0,"at cr-15/n cass ave - accident.","E Ogden Ave","L","Westmont","DuPage","IL","60559","US","US/Central","KMDW","2020-04-21T13:53:00Z",49,42,26,29.29,10,"NW",22,"Fair / Windy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Day","Day","Day","Day",1800,2020-04-21 13:42:58,13,4,2020,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2017-02-09T07:39:26Z","2017-02-09T13:39:26Z",33.78229,-84.39088,33.786542,-84.39082,0.294,"at techwood dr/exit 103 - accident.","I-75 N","R","Atlanta","Fulton","GA","30309","US","US/Eastern","KFTY","2017-02-09T07:53:00Z",39.9,31.1,60,30.1,10,"NW",17.3,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-02-09 07:39:26,7,2,2017,TRUE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2020-05-15T14:45:55Z","2020-05-15T15:14:48Z",33.34802,-111.72133,33.35031,-111.72134,0.158,"at elliot rd - accident.","S Higley Rd","R","Gilbert","Maricopa","AZ","85296-1169","US","US/Mountain","KCHD","2020-05-15T14:47:00Z",90,90,13,28.5,10,"SW",9,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2020-05-15 14:45:55,14,5,2020,FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2017-06-10T01:12:16Z","2017-06-10T07:12:16Z",43.53719,-123.29203,43.54018,-123.29058,0.219,"at co rd 360/john long rd/exit 148 - accident.","I-5 N","R","Oakland","Douglas","OR","97462","US","US/Pacific","KRBG","2017-06-10T00:53:00Z",52,63,93,29.91,10,"Calm",7,"Light Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2017-06-10 01:12:16,1,6,2017,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"SEVERE","2019-07-30T11:34:05Z","2019-07-30T12:02:43Z",25.84072,-80.38364,25.85428,-80.38738,0.965,"ramp closed to sr-821/florida's tpke northbound - road closed due to accident.","NW 74th St","R","Miami","Miami-Dade","FL","33178","US","US/Eastern","KMIA","2019-07-30T11:53:00Z",89,89,61,30.04,10,"VAR",7,"Mostly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1680,2019-07-30 11:34:05,11,7,2019,FALSE,78,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2017-11-30T23:19:53Z","2017-12-01T05:19:53Z",38.68291,-90.22965,38.68296,-90.22756,0.113,"at florissant ave/exit 245 - accident.","I-70 E","R","Saint Louis","St. Louis City","MO","63115","US","US/Central","KSTL","2017-11-30T22:51:00Z",37,34.5,73,30.27,10,"WSW",3.5,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2017-11-30 23:19:53,23,11,2017,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2017-03-20T04:38:16Z","2017-03-20T10:38:16Z",40.727445,-73.929406,40.728369,-73.928301,0.086,"at i-495/long island expy/exit 35 - accident.","Brooklyn Queens Expy","R","Brooklyn","Kings","NY","11222","US","US/Eastern","KNYC","2017-03-20T04:51:00Z",34,31,48,30.12,10,"WNW",3.5,"Clear",TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2017-03-20 04:38:16,4,3,2017,FALSE,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2020-03-28T09:11:10Z","2020-03-28T10:11:10Z",32.90153,-96.8979,32.90153,-96.8979,0,"at i-635/exit 440 - accident.","I-35E N","R","Dallas","Dallas","TX","75229","US","US/Central","KDAL","2020-03-28T09:03:00Z",59,59,81,29.35,4,"W",6,"T-Storm",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",3600,2020-03-28 09:11:10,9,3,2020,FALSE,29,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,TRUE
"SEVERE","2020-03-13T01:17:49Z","2020-03-13T01:47:06Z",41.63181,-72.87362,41.66948,-72.83454,3.293,"between ct-10/queen st/exit 32 and crooked st/exit 34 - accident.","Queen St","R","Southington","Hartford","CT","6489","US","US/Eastern","KMMK","2020-03-13T01:26:00Z",41,41,93,30.02,6,"CALM",0,"Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1800,2020-03-13 01:17:49,1,3,2020,FALSE,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2017-02-12T12:37:42Z","2017-02-12T18:37:42Z",29.144582,-81.101313,29.151302,-81.085365,1.069,"at i-95 - accident.","I-4 E","R","Daytona Beach","Volusia","FL","32124","US","US/Eastern","KDAB","2017-02-12T12:53:00Z",80.1,63,36,30.17,10,"West",16.1,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-02-12 12:37:42,12,2,2017,FALSE,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE
"SEVERE","2020-06-21T16:36:19Z","2020-06-21T17:06:19Z",39.15731,-77.27603,39.15731,-77.27603,0,"at longdraft rd - accident.","Great Seneca Hwy","R","Germantown","Montgomery","MD","20874","US","US/Eastern","KGAI","2020-06-21T16:56:00Z",86,86,49,29.41,10,"CALM",0,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2020-06-21 16:36:19,16,6,2020,FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2018-12-15T00:52:00Z","2018-12-15T01:21:26Z",28.44851,-81.25841,28.450986,-81.248245,0.641,"closed between sr-15/exit 13 and sr-417/exit 16 - road closed due to accident.","Martin Anderson Beachline Expy","R","Orlando","Orange","FL","32832","US","US/Eastern","KMCO","2018-12-15T00:53:00Z",66.9,63,93,29.98,7,"NW",8.1,"Light Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1740,2018-12-15 00:52:00,0,12,2018,FALSE,78,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE
"SEVERE","2016-07-11T15:40:55Z","2016-07-11T21:40:55Z",40.11477,-74.07054,40.113061,-74.067592,0.195,"at brandywyne - accident.","Highway 35","R","Manasquan","Monmouth","NJ","8736","US","US/Eastern","KBLM","2016-07-11T15:56:00Z",77,63,62,30.12,10,"SE",9.2,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2016-07-11 15:40:55,15,7,2016,FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2019-01-17T14:19:07Z","2019-01-17T14:48:31Z",37.98222,-103.664768,37.982262,-103.673789,0.491,"at co-71/cr-19.5 - accident.","State Highway 10","R","La Junta","Otero","CO","81050-9767","US","US/Mountain","KLHX","2019-01-17T13:53:00Z",64.9,63,18,29.86,10,"South",11.5,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-01-17 14:19:07,14,1,2019,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2016-08-29T10:24:20Z","2016-08-29T16:24:20Z",30.508682,-91.168171,30.5085,-91.17334,0.308,"at scenic hwy - accident.","Airline Hwy","L","Baton Rouge","East Baton Rouge","LA","70805-1012","US","US/Central","KBTR","2016-08-29T10:53:00Z",87.1,63,67,30.01,10,"ENE",9.2,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2016-08-29 10:24:20,10,8,2016,FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2016-06-23T16:02:12Z","2016-06-23T22:02:12Z",47.58755,-122.32023,47.5975,-122.32053,0.688,"at i-90/dearborn st/exit 164 - accident.","I-5 N","R","Seattle","King","WA","98134","US","US/Pacific","KBFI","2016-06-23T15:53:00Z",61,63,90,30.03,6,"Variable",4.6,"Light Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Night",21600,2016-06-23 16:02:12,16,6,2016,FALSE,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2021-01-22T02:50:30Z","2021-01-22T07:13:05Z",38.967765,-78.433531,38.962815,-78.440351,0.501,"i-81 s is closed from va-55/exit 296 (i-81) to va-651/exit 291 (i-81) due to accident.","I-81 S","R","Toms Brook","Shenandoah","VA","22660","US","US/Eastern","KLUA","2021-01-22T02:55:00Z",43,39,39,28.76,10,"SSW",6,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",15780,2021-01-22 02:50:30,2,1,2021,FALSE,86,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2021-04-01T19:49:30Z","2021-04-01T22:20:25Z",39.68353,-79.076437,39.682777,-79.067809,0.462,"incident on i-68 eb near exit 24 expect delays.","I-68 E","R","Frostburg","Garrett","MD","21532","US","US/Eastern","KCBE","2021-04-01T19:55:00Z",32,21,62,29.41,10,"NW",15,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Day","Day","Day",9060,2021-04-01 19:49:30,19,4,2021,FALSE,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-08-05T08:47:39Z","2019-08-05T09:16:18Z",47.758133,-122.328027,47.753969,-122.330391,0.308,"at 175th st/exit 176 - accident.","I-5 S","R","Seattle","King","WA","98155","US","US/Pacific","KPAE","2019-08-05T08:53:00Z",70,70,63,29.42,10,"VAR",3,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-08-05 08:47:39,8,8,2019,TRUE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-04-24T07:48:28Z","2019-04-24T08:16:37Z",39.8298,-75.21913,39.83567,-75.20423,0.889,"between cr-656/exit 19 and mid atlantic pky/exit 20 - accident.","I-295 N","R","Paulsboro","Gloucester","NJ","8066","US","US/Eastern","KPHL","2019-04-24T07:54:00Z",64,64,48,29.79,10,"W",17,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1680,2019-04-24 07:48:28,7,4,2019,TRUE,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2018-10-10T09:27:43Z","2018-10-10T09:57:12Z",40.89346,-72.42398,40.896513,-72.415672,0.482,"closed at magee st - road closed due to accident.","County Road 39","L","Southampton","Suffolk","NY","11968-5223","US","US/Eastern","KHTO","2018-10-10T09:35:00Z",71.2,63,88,30.15,10,"WSW",6.9,"Mostly Cloudy",FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,TRUE,0,FALSE,0,"Day","Day","Day","Day",1800,2018-10-10 09:27:43,9,10,2018,FALSE,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2020-04-20T06:39:22Z","2020-04-20T07:09:22Z",42.31754,-83.44284,42.35494,-83.4362,2.606,"closed between us-12/michigan ave/exit 22 and ann arbor rd/exit 28 - road closed due to accident.","I-275 N","R","Canton","Wayne","MI","48187","US","US/Eastern","KYIP","2020-04-20T06:53:00Z",29,29,72,29.05,10,"CALM",0,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Day","Day","Day",1800,2020-04-20 06:39:22,6,4,2020,FALSE,97,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2018-10-06T10:51:10Z","2018-10-06T11:20:51Z",42.694005,-84.50292,42.7232,-84.50554,2.022,"between jolly rd/exit 11 and us-127/exit 8 - accident. blocked ahead.","I-496 W","R","Lansing","Ingham","MI","48910","US","US/Eastern","KLAN","2018-10-06T10:53:00Z",63,63,100,29.99,3,"SSE",9.2,"Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2018-10-06 10:51:10,10,10,2018,FALSE,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"SEVERE","2019-04-07T14:19:11Z","2019-04-07T14:48:29Z",42.22474,-86.36526,42.23472,-86.36358,0.695,"closed at m-63/hagar shore rd/exit 7 - road closed due to accident.","I-196 E","R","Coloma","Berrien","MI","49038","US","US/Eastern","KBEH","2019-04-07T13:53:00Z",70,70,47,29.15,10,"SE",6,"Partly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-04-07 14:19:11,14,4,2019,FALSE,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2020-06-19T18:50:20Z","2020-06-19T19:05:20Z",41.57829,-87.59541,41.57829,-87.59541,0,"at lincoln oasis - accident. left lane blocked.","I-80 W","R","South Holland","Cook","IL","60473","US","US/Central","KIGQ","2020-06-19T18:55:00Z",89,89,36,29.31,10,"WNW",3,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",900,2020-06-19 18:50:20,18,6,2020,TRUE,47,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2020-11-25T23:20:00Z","2020-11-26T00:53:51Z",39.553281,-74.736803,39.572021,-74.765373,1.998,"crash on atlantic city expressway westbound west of frank s. farley service plaza (hamilton twp) all lanes closed use caution move over for emergency vehicles","Atlantic City Expy W","R","Hammonton","Atlantic","NJ","8037","US","US/Eastern","KACY","2020-11-25T22:54:00Z",58,58,84,30.09,10,"S",9,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",5580,2020-11-25 23:20:00,23,11,2020,FALSE,158,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2016-06-08T11:54:32Z","2016-06-08T17:54:32Z",34.08644,-118.30304,34.0863,-118.30284,0.015,"at normandie ave/exit 6b - accident.","Hollywood Fwy S","R","Los Angeles","Los Angeles","CA","90029","US","US/Pacific","KCQT","2016-06-08T11:47:00Z",72,63,64,29.88,8,"Variable",4.6,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2016-06-08 11:54:32,11,6,2016,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2018-02-02T05:58:48Z","2018-02-02T11:58:48Z",36.602719,-82.221883,36.60273,-82.229511,0.423,"closed at i-81 - road closed due to accident.","Gate City Hwy","R","Bristol","Bristol","VA","24201","US","US/Eastern","KVJI","2018-02-02T05:55:00Z",27.5,20.2,84,30.16,10,"NNW",6.9,"Overcast",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2018-02-02 05:58:48,5,2,2018,FALSE,45,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2019-02-16T07:31:14Z","2019-02-16T08:00:56Z",35.436335,-80.903774,35.443251,-80.897218,0.604,"closed at nc-73/sam furr rd - road closed due to accident.","Highway 73","L","Huntersville","Mecklenburg","NC","28078","US","US/Eastern","KJQF","2019-02-16T07:50:00Z",55.4,63,100,29.71,2,"Calm",7,"Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-02-16 07:31:14,7,2,2019,TRUE,58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2017-04-03T17:27:51Z","2017-04-03T23:27:51Z",40.89499,-74.016456,40.89499,-74.016456,0,"at river rd - accident.","State Route 4","R","Teaneck","Bergen","NJ","7666","US","US/Eastern","KTEB","2017-04-03T17:51:00Z",57,63,47,29.96,10,"SSE",12.7,"Scattered Clouds",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-04-03 17:27:51,17,4,2017,TRUE,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2017-04-19T13:42:39Z","2017-04-19T19:42:39Z",33.81546,-118.18519,33.8176,-118.18932,0.279,"at long beach blvd/exit 30b - accident.","I-405 N","R","Long Beach","Los Angeles","CA","90807","US","US/Pacific","KLGB","2017-04-19T13:53:00Z",73,63,51,30.1,10,"WNW",12.7,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-04-19 13:42:39,13,4,2017,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2020-04-13T18:09:04Z","2020-04-13T18:24:04Z",33.87287,-118.2909,33.87287,-118.2909,0,"at vermont ave - accident. left lane blocked.","S Vermont Ave","R","Gardena","Los Angeles","CA","90248","US","US/Pacific","KHHR","2020-04-13T17:53:00Z",62,62,65,30.04,10,"W",9,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Day","Day","Day","Day",900,2020-04-13 18:09:04,18,4,2020,TRUE,45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2018-03-30T22:33:00Z","2018-03-31T04:33:00Z",41.97452,-87.64924,41.9767,-87.65024,0.159,"at foster ave - accident.","N Lake Shore Dr N","R","Chicago","Cook","IL","60640","US","US/Central","KORD","2018-03-30T22:51:00Z",39.9,36.7,53,30.19,10,"SW",4.6,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2018-03-30 22:33:00,22,3,2018,FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2021-10-08T14:13:00Z","2021-10-08T16:30:58Z",35.988068,-106.026339,35.988192,-106.031603,0.294,"nm-76 is closed from juan medina rd (nm-76) to cr-583/s mccurdy rd (nm-76) due to accident.","State Road 76","R","Espanola","Santa Fe","NM","87532","US","US/Mountain","KLAM","2021-10-08T14:15:00Z",70,70,23,23.18,10,"SE",17,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",8220,2021-10-08 14:13:00,14,10,2021,FALSE,91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-01-14T10:02:33Z","2019-01-14T10:32:19Z",40.12855,-86.298856,40.129141,-86.267652,1.649,"closed at big springs rd - road closed due to accident.","E State Road 47","L","Sheridan","Boone","IN","46069-9574","US","US/Eastern","KTYQ","2019-01-14T09:55:00Z",7.3,63,94,30.38,5,"Calm",7,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2019-01-14 10:02:33,10,1,2019,FALSE,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
